0 1:7.12344        2:1.16669        3:1.4981         4:0.389074       5:0.0424074      6:0.266667       7:0.133333       8:1.4            9:0.0666667      10:0.2            11:0.0666667      12:0.2            13:0.133333       14:1              15:0.733333       16:0.2            17:0              18:2              19:1.93333        20:0.832319       21:0.00374708     22:0.463049       23:0.0545982      24:0.675638       
0 1:0.640087       2:0.143768       3:0.00747681     4:0.415152       5:0.0232323      6:0.266667       7:0              8:1.2            9:0              10:0.2            11:0.0666667      12:0.333333       13:0              14:0.333333       15:0.333333       16:0.266667       17:0.0666667      18:2              19:2.4            20:0.812879       21:0.103788       22:0.427952       23:0.0335861      24:0.456562       
1 1:24.3302        2:1.0514         3:1.74127        4:0.128896       5:0.0303184      6:0.44186        7:0.140501       8:1.72093        9:0.415036       10:0.5            11:0.119151       12:0.787791       13:0.45374        14:0.81686        15:0.38909        16:1.24419        17:0.386879       18:4              19:4.36047        20:0.902655       21:0.081145       22:0.294325       23:0.0756186      24:0.758817       
1 1:4.1739         2:0.682914       3:0.624677       4:0.155645       5:0.0173344      6:0.522634       7:0.111719       8:1.82716        9:0.379851       10:0.45679        11:0.117338       12:1.08025        13:0.358362       14:0.934156       15:0.222413       16:1.2037         17:0.401867       18:6              19:6.30864        20:0.920385       21:0.0832349      22:0.237727       23:0.0659275      24:0.327311       
1 1:4.90509        2:0.220123       3:0.257782       4:0.162953       5:0.00589638     6:0.625          7:0.025          8:2.225          9:0.2            10:0.4625         11:0.1125         12:1.35625        13:0.03125        14:1.36875        15:0.31875        16:1.0125         17:0.2            18:2              19:2.1125         20:0.888268       21:0.0809996      22:0.260348       23:0.00174685     24:0.236149       
0 1:16.5756        2:0.734543       3:0.608818       4:0.388177       5:0.0420228      6:0.346154       7:0.0384615      8:2.61538        9:0.615385       10:0.384615       11:0.230769       12:0.538462       13:0.0769231      14:2.69231        15:1.15385        16:0.538462       17:0.461538       18:2              19:6.11538        20:0.84172        21:0.0263355      22:0.466905       23:0.0545674      24:0.841323       
0 1:6.66375        2:0.789951       3:1.10661        4:0.339229       5:0.0512493      6:0.3            7:0.141421       8:2.1            9:1.13431        10:0.166667       11:0.124722       12:0.25           13:0.108012       14:2.51667        15:0.988546       16:0.233333       17:0.164992       18:3              19:6.85           20:0.775878       21:0.00738747     22:0.49359        23:0.0561509      24:0.826572       
0 1:2.7093         2:0.707037       3:1.88314        4:0.365703       5:0.0506652      6:0.40625        7:0.20492        8:1.875          9:0.467707       10:0.1875         11:0.139754       12:0.640625       13:0.322875       14:2.10938        15:0.277316       16:0.375          17:0.237993       18:4              19:14.9375        20:0.74587        21:0.0226396      22:0.563061       23:0.0507391      24:0.695529       
0 1:0.699036       2:0.131165       3:0.857979       4:0.259069       5:0.0311275      6:0.352941       7:0.117647       8:2.35294        9:0.117647       10:0.235294       11:0.117647       12:0.588235       13:0.117647       14:2.26471        15:0.382353       16:0.264706       17:0.147059       18:2              19:2.41176        20:0.808756       21:0.0366045      22:0.70447        23:0.00605679     24:0.452923       
0 1:16.3392        2:1.51465        3:1.45725        4:0.41716        5:0.0325444      6:0.230769       7:0.0769231      8:1.69231        9:0.153846       10:0              11:0              12:0.269231       13:0.115385       14:2.57692        15:0.0384616      16:0.0769231      17:0              18:2              19:4.84615        20:0.722486       21:0.0128083      22:0.604095       23:0.0165948      24:0.844914       
0 1:3.65197        2:0.392494       3:0.345055       4:0.500125       5:0.0544728      6:0.333333       7:0.166667       8:1.41667        9:0.25           10:0.0833333      11:0.0833333      12:0.583333       13:0              14:1.625          15:0.541667       16:0.375          17:0.291667       18:2              19:5              20:0.707487       21:0.00160432     22:0.562139       23:0.0482503      24:0.851665       
0 1:6.8349         2:0.479813       3:0.499908       4:0.523214       5:0.101786       6:0.4            7:0              8:1.4            9:0.4            10:0              11:0              12:0.95           13:0.15           14:2.6            15:0.5            16:0.05           17:0.05           18:2              19:4.5            20:0.726316       21:0.00701755     22:0.576604       23:0.028659       24:0.920263       
0 1:5.93344        2:0.798225       3:0.930374       4:0.729117       5:0.0399036      6:0.448276       7:0              8:1.22414        9:0.12069        10:0.327586       11:0.0517241      12:2.87069        13:1.38793        14:0.87069        15:0.422414       16:2.5            17:0.431035       18:2              19:17.2931        20:0.989324       21:0.0041593      22:0.0584187      23:0.00323388     24:0.620802       
1 1:3.21526        2:0.659101       3:0.765928       4:0.102815       5:0.00466797     6:0.506667       7:0.141107       8:1.88           9:0.696531       10:0.506667       11:0.0832666      12:0.868333       13:0.320655       14:0.61           15:0.381095       16:1.01167        17:0.275071       18:8              19:6.04           20:0.902458       21:0.0221269      22:0.344115       23:0.0205723      24:0.23461        
1 1:3.34085        2:0.7291         3:1.01204        4:0.103768       5:0.00433734     6:0.473333       7:0.185592       8:1.48333        9:0.218658       10:0.423333       11:0.123243       12:0.726667       13:0.460145       14:0.405          15:0.37765        16:0.711667       17:0.31432        18:8              19:5.33333        20:0.894935       21:0.037752       22:0.325575       23:0.0265552      24:0.374629       
1 1:3.80399        2:0.633976       3:0.759507       4:0.125667       5:0.012187       6:0.496241       7:0.16126        8:2.36466        9:1.03318        10:0.481203       11:0.176652       12:0.731203       13:0.396884       14:0.956767       15:0.431451       16:0.759399       17:0.310395       18:14             19:12.6053        20:0.824674       21:0.0574153      22:0.568488       23:0.0565716      24:1.65191e+08    
0 1:1.01217        2:0.123779       3:0.31707        4:0.587008       5:0.0271591      6:0.333333       7:0              8:1.53333        9:0.266667       10:0.233333       11:0.0333333      12:0.55           13:0.0833333      14:0.466667       15:0.266667       16:0.516667       17:0.0166667      18:2              19:1.83333        20:0.939794       21:0.00726435     22:0.171045       23:0.00400183     24:0.32029        
0 1:20.0073        2:3.5895         3:1.29423        4:0.148136       5:0.0318389      6:0.276316       7:0.163814       8:1.13158        9:0.69176        10:0.105263       11:0.0984647      12:0.407895       13:0.24581        14:1.28947        15:0.940766       16:0.131579       17:0.0852729      18:4              19:4.44737        20:0.78462        21:0.0452624      22:0.562213       23:0.0782353      24:0.719088       
1 1:13.2397        2:3.15818        3:0.899331       4:0.119653       5:0.0157097      6:0.538776       7:0.105176       8:1.70612        9:0.512403       10:0.4            11:0.110128       12:0.653061       13:0.297091       14:0.767347       15:0.614011       16:0.497959       17:0.342128       18:7              19:5.08571        20:0.84145        21:0.0714879      22:0.663287       23:0.0936633      24:3.57914e+08    
1 1:6.5175         2:2.27736        3:0.632957       4:0.134187       5:0.0390793      6:0.5            7:0.166378       8:1.75           9:0.834875       10:0.316176       11:0.109803       12:0.4375         13:0.202406       14:0.599265       15:0.415409       16:0.352941       17:0.178299       18:8              19:5.05882        20:0.905307       21:0.0265037      22:0.604519       23:0.143363       24:3.06783e+08    
1 1:2.3969         2:1.08584        3:0.667769       4:0.121074       5:0.0085069      6:0.517647       7:0.0864526      8:1.62353        9:0.405157       10:0.376471       11:0.11527        12:1.01176        13:0.226757       14:0.576471       15:0.405242       16:0.517647       17:0.298555       18:5              19:3.73529        20:0.850894       21:0.0829749      22:0.674801       23:0.06098        24:0.288573       
1 1:6.47631        2:2.29631        3:1.21355        4:0.139478       5:0.0172091      6:0.470588       7:0.131533       8:1.48529        9:0.395421       10:0.389706       11:0.077468       12:0.591912       13:0.322337       14:0.577206       15:0.504293       16:0.772059       17:0.413795       18:8              19:5.41176        20:0.883222       21:0.0638904      22:0.60695        23:0.0754762      24:0.339989       
0 1:4.59425        2:2.58289        3:1.22349        4:0.84011        5:0.082967       6:0.142857       7:0.142857       8:1.14286        9:0              10:0.142857       11:0.142857       12:0.142857       13:0.142857       14:1.85714        15:0.714286       16:0.357143       17:0.357143       18:2              19:9.85714        20:0.928059       21:0.00742447     22:0.43984        23:0.0307487      24:0.600857       
1 1:17.1346        2:0.237904       3:0.457746       4:0.132017       5:0.00951952     6:0.830065       7:0.157948       8:2.47059        9:1.08158        10:0.888889       11:0.229969       12:0.918301       13:0.0699377      14:1.8268         15:0.826339       16:1.12418        17:0.228852       18:3              19:2.5            20:0.761815       21:0.0437891      22:0.279893       23:0.0753512      24:0.302767       
